Date,City,Solar Irradiance (W/m²),Sunlight Hours,Temperature (°C),Max Temperature (°C),Min Temperature (°C),Precipitation (mm),Wind Speed (m/s),Max Wind Speed (m/s),Min Wind Speed (m/s)
2017-08-24,Toronto,2.03,0.022329999999999996,7.29,10.17,4.25,14.77,4.44,6.33,3.02
2017-08-24,Vancouver,6.84,0.07524,12.68,20.07,4.1,0.13,3.05,4.86,1.3
2017-08-24,Montreal,8.35,0.09185,14.94,22.77,6.03,0.0,2.76,3.68,1.23
2017-08-24,Calgary,3.62,0.03982,12.07,15.76,8.41,8.87,3.83,5.28,2.27
2017-08-24,Ottawa,4.66,0.05126,11.24,16.9,5.64,7.33,2.5,3.14,1.81
2017-08-24,Edmonton,6.02,0.06621999999999999,12.31,18.66,4.1,0.14,2.23,3.21,0.41
2017-08-24,Quebec City,6.53,0.07183,13.52,19.52,7.71,2.38,3.07,4.9,1.23
2017-08-24,Winnipeg,6.85,0.07534999999999999,12.03,17.16,6.58,1.51,2.45,3.69,1.4
2017-08-24,Hamilton,6.69,0.07359,13.24,19.33,6.69,0.07,3.03,4.49,2.46
2017-08-24,Halifax,5.68,0.062479999999999994,13.46,20.67,7.19,0.04,1.81,2.8,0.61
2017-08-25,Toronto,7.32,0.08052000000000001,16.25,22.92,7.77,0.22,3.67,4.85,1.91
2017-08-25,Vancouver,7.0,0.077,11.51,17.14,4.87,0.99,3.16,5.27,1.63
2017-08-25,Montreal,6.12,0.06732,10.3,16.72,3.8,0.61,3.32,5.26,1.28
2017-08-25,Calgary,6.26,0.06886,11.74,17.02,5.41,2.07,1.64,2.07,0.78
2017-08-25,Ottawa,7.11,0.07821,13.16,18.02,7.96,2.07,1.77,2.47,0.79
2017-08-25,Edmonton,8.43,0.09273,17.34,24.54,7.05,0.04,2.21,3.6,0.85
2017-08-25,Quebec City,6.59,0.07249,18.94,25.83,11.77,0.06,3.07,4.17,2.28
2017-08-25,Winnipeg,8.54,0.09394,15.47,21.57,8.21,0.21,2.59,3.67,1.44
2017-08-25,Hamilton,4.77,0.05247,12.14,18.29,6.8,1.5,3.17,4.29,2.09
2017-08-25,Halifax,6.79,0.07469,14.77,21.74,7.32,0.64,1.86,2.72,1.07
2017-08-26,Toronto,6.96,0.07656,18.21,23.88,10.37,0.27,1.61,3.05,0.19
2017-08-26,Vancouver,5.47,0.06017,17.02,23.22,11.85,6.7,1.35,2.66,0.53
2017-08-26,Montreal,8.09,0.08899,18.93,26.59,9.96,0.02,2.11,2.85,0.14
2017-08-26,Calgary,8.1,0.0891,18.32,25.47,10.72,0.16,2.7,4.39,0.9
2017-08-26,Ottawa,8.29,0.09119,17.88,25.93,9.86,0.0,2.73,3.98,0.74
2017-08-26,Edmonton,8.63,0.09493,18.66,27.1,10.44,0.0,2.35,3.24,0.99
2017-08-26,Quebec City,8.26,0.09086,21.49,29.59,12.81,0.0,1.31,2.12,0.35
2017-08-26,Winnipeg,7.49,0.08239,22.91,31.84,13.53,0.01,2.17,3.06,0.84
2017-08-26,Hamilton,6.52,0.07171999999999999,20.66,25.65,15.36,0.64,2.66,4.05,1.21
2017-08-26,Halifax,6.5,0.0715,21.3,28.29,14.23,0.01,1.8,3.43,0.73
2017-08-27,Toronto,4.8,0.05279999999999999,15.4,17.76,12.1,19.19,2.44,3.67,1.62
2017-08-27,Vancouver,3.74,0.04114,13.26,17.09,10.7,8.56,1.89,3.06,0.59
2017-08-27,Montreal,5.78,0.06358,16.52,23.64,8.96,0.96,1.94,2.81,0.63
2017-08-27,Calgary,7.82,0.08602000000000001,19.02,26.37,10.27,0.01,2.87,3.62,2.14
2017-08-27,Ottawa,8.35,0.09185,18.32,26.23,10.92,0.0,2.29,2.92,0.68
2017-08-27,Edmonton,6.13,0.06743,19.32,25.6,11.3,0.11,3.1,4.58,1.88
2017-08-27,Quebec City,6.19,0.06809,15.95,21.68,7.55,0.31,3.92,6.29,2.18
2017-08-27,Winnipeg,8.0,0.088,13.26,19.83,6.62,0.0,2.21,3.11,0.99
2017-08-27,Hamilton,8.35,0.09185,14.82,23.63,4.56,0.0,1.95,2.63,1.06
2017-08-27,Halifax,6.67,0.07336999999999999,17.06,25.54,6.71,0.0,2.33,2.73,1.74
2017-08-28,Toronto,5.41,0.05951,17.73,26.1,10.06,0.04,3.25,4.87,2.29
2017-08-28,Vancouver,4.4,0.048400000000000006,15.75,22.19,8.39,0.1,3.39,5.03,1.94
2017-08-28,Montreal,6.3,0.0693,17.66,24.23,9.73,0.01,3.14,4.8,2.21
2017-08-28,Calgary,5.66,0.06226,20.31,28.13,12.12,0.7,2.98,5.28,1.64
2017-08-28,Ottawa,7.35,0.08084999999999999,14.56,22.22,7.09,0.06,2.65,5.56,1.14
2017-08-28,Edmonton,7.67,0.08437,16.29,23.91,7.78,0.01,1.8,2.5,0.51
2017-08-28,Quebec City,8.06,0.08866000000000002,19.67,28.95,8.8,0.0,1.97,2.72,1.27
2017-08-28,Winnipeg,6.51,0.07161000000000001,22.59,30.59,13.41,0.13,2.63,3.74,1.5
2017-08-28,Hamilton,6.41,0.07051,19.99,28.0,14.01,1.41,1.88,3.65,0.74
2017-08-28,Halifax,7.52,0.08272,20.83,29.87,11.89,0.0,1.79,3.44,0.28
2017-08-29,Toronto,7.41,0.08151,21.11,29.72,13.12,0.03,2.48,3.59,0.88
2017-08-29,Vancouver,5.98,0.06578,18.51,26.15,12.01,0.13,2.09,4.81,0.83
2017-08-29,Montreal,3.01,0.033109999999999994,14.44,21.59,8.98,4.29,2.38,4.84,0.31
2017-08-29,Calgary,6.91,0.07601000000000001,14.67,22.13,7.42,0.03,2.15,3.53,0.77
2017-08-29,Ottawa,6.83,0.07513,18.89,29.04,8.58,0.01,1.69,2.34,1.12
2017-08-29,Edmonton,4.36,0.04796,14.35,20.17,9.49,0.51,3.97,5.57,1.54
2017-08-29,Quebec City,4.54,0.04994,14.24,20.39,8.32,0.98,2.1,2.74,1.43
2017-08-29,Winnipeg,7.14,0.07854,16.63,25.21,7.54,0.0,2.09,3.19,1.07
2017-08-29,Hamilton,4.91,0.05401,17.35,25.27,11.61,0.78,2.0,3.78,0.34
2017-08-29,Halifax,5.83,0.06413,14.8,21.69,10.37,0.74,1.5,2.35,0.72
2017-08-30,Toronto,5.79,0.06369,17.4,25.47,9.09,0.58,1.87,2.5,0.95
2017-08-30,Vancouver,6.57,0.07227,18.07,24.22,11.7,0.67,1.96,2.42,1.16
2017-08-30,Montreal,7.16,0.07876000000000001,17.69,24.31,10.99,0.15,1.88,3.02,0.17
2017-08-30,Calgary,6.13,0.06743,18.79,28.23,9.2,0.0,2.83,3.52,1.79
2017-08-30,Ottawa,3.03,0.03333,17.98,26.1,10.17,2.69,2.73,3.77,1.83
2017-08-30,Edmonton,3.77,0.04147,11.83,18.27,7.03,6.16,1.49,2.68,0.28
2017-08-30,Quebec City,6.64,0.07304,12.71,19.94,5.6,0.24,2.41,3.05,1.49
2017-08-30,Winnipeg,5.26,0.05786,16.65,24.22,9.2,0.07,2.36,2.91,1.91
2017-08-30,Hamilton,6.37,0.07007,16.92,24.91,9.2,0.03,1.82,2.55,0.85
2017-08-30,Halifax,5.48,0.06028000000000001,18.38,25.69,10.98,0.03,3.44,5.09,1.74
2017-08-31,Toronto,6.21,0.06831000000000001,13.61,20.03,8.28,0.86,1.97,3.64,0.94
2017-08-31,Vancouver,3.45,0.037950000000000005,13.38,21.36,5.9,0.05,2.07,3.46,0.72
2017-08-31,Montreal,5.01,0.05511,15.41,23.97,6.51,0.02,1.81,2.54,0.66
2017-08-31,Calgary,6.19,0.06809,18.58,27.03,10.11,0.0,2.18,2.89,0.98
2017-08-31,Ottawa,5.53,0.06083,21.03,29.64,12.37,0.0,2.02,3.21,0.15
2017-08-31,Edmonton,3.63,0.03993,18.54,26.22,9.05,0.13,3.23,4.62,1.48
2017-08-31,Quebec City,6.11,0.06721,13.71,21.86,5.22,0.26,2.21,2.89,1.31
2017-08-31,Winnipeg,6.44,0.07084,16.27,25.98,7.16,0.01,2.11,2.91,0.39
2017-08-31,Hamilton,6.19,0.06809,20.04,29.56,10.75,0.01,2.25,3.07,1.21
2017-08-31,Halifax,6.14,0.06753999999999999,19.98,28.79,14.27,0.0,2.68,4.46,1.0
2017-09-01,Toronto,5.52,0.04416,17.4,26.05,10.06,0.0,2.09,3.54,0.71
2017-09-01,Vancouver,4.16,0.033280000000000004,19.96,31.11,12.1,0.2,3.26,5.59,2.32
2017-09-01,Montreal,4.62,0.03696,18.04,24.55,11.4,0.11,2.37,3.65,0.52
2017-09-01,Calgary,4.73,0.037840000000000006,16.39,25.84,7.36,0.0,2.85,5.39,1.59
2017-09-01,Ottawa,5.68,0.045439999999999994,19.25,29.08,10.14,0.02,3.07,5.21,1.53
2017-09-01,Edmonton,3.06,0.024480000000000002,12.99,19.23,7.47,0.7,2.45,5.79,0.52
2017-09-01,Quebec City,5.24,0.04192,12.93,20.73,6.71,0.03,1.95,2.71,0.87
2017-09-01,Winnipeg,5.65,0.045200000000000004,17.2,28.39,7.05,0.0,1.88,2.89,0.85
2017-09-01,Hamilton,5.43,0.04344,18.84,28.11,11.0,0.0,2.12,2.92,0.69
2017-09-01,Halifax,3.9,0.0312,19.97,28.58,12.0,0.0,2.69,3.78,1.59
2017-09-02,Toronto,1.91,0.01528,19.76,29.49,13.54,0.02,2.09,2.87,0.75
2017-09-02,Vancouver,2.3,0.0184,16.85,24.7,10.74,0.24,3.35,5.38,0.83
2017-09-02,Montreal,4.99,0.039920000000000004,13.67,21.31,8.53,0.06,3.11,4.04,2.18
2017-09-02,Calgary,4.5,0.036,17.0,26.32,8.31,0.05,4.26,6.74,2.54
2017-09-02,Ottawa,1.67,0.013359999999999999,11.46,19.24,3.97,8.96,2.82,5.35,1.01
2017-09-02,Edmonton,1.58,0.01264,5.0,7.72,3.04,6.37,2.59,4.37,0.91
2017-09-02,Quebec City,2.47,0.019760000000000003,4.82,8.78,1.32,2.59,1.73,2.42,0.68
2017-09-02,Winnipeg,2.94,0.02352,2.95,7.72,-0.85,0.83,1.79,2.54,1.04
2017-09-02,Hamilton,4.62,0.03696,6.26,14.87,-1.89,0.01,2.01,3.25,0.35
2017-09-02,Halifax,4.51,0.03608,8.92,16.88,1.53,0.01,2.36,3.11,1.48
2017-09-03,Toronto,2.91,0.023280000000000002,8.25,14.46,2.93,0.38,2.44,3.06,1.98
2017-09-03,Vancouver,4.1,0.032799999999999996,5.12,12.83,-1.05,0.04,3.23,4.32,2.26
2017-09-03,Montreal,1.53,0.012240000000000001,3.82,9.76,-0.46,2.22,3.1,4.72,1.66
2017-09-03,Calgary,1.43,0.011439999999999999,0.84,2.63,-0.65,6.32,2.58,4.15,1.28
2017-09-03,Ottawa,2.21,0.01768,1.55,6.64,-1.31,0.89,1.8,2.36,1.41
2017-09-03,Edmonton,3.73,0.02984,4.27,10.75,-0.77,0.16,1.45,2.28,0.72
2017-09-03,Quebec City,3.61,0.02888,7.68,15.79,-0.56,0.02,1.79,2.68,0.27
2017-09-03,Winnipeg,3.36,0.026879999999999998,10.72,17.56,3.72,0.18,1.92,3.11,0.51
2017-09-03,Hamilton,3.23,0.02584,11.34,17.83,6.3,0.04,1.96,2.85,0.67
2017-09-03,Halifax,4.3,0.0344,11.89,19.91,5.63,0.02,2.17,3.02,0.76
2017-09-04,Toronto,4.47,0.03576,12.67,21.53,6.17,0.02,2.93,4.45,1.32
2017-09-04,Vancouver,4.36,0.03488,13.57,22.72,6.47,0.04,2.64,3.7,0.89
2017-09-04,Montreal,1.75,0.014,10.4,15.43,4.25,1.36,2.8,3.84,1.26
2017-09-04,Calgary,3.08,0.024640000000000002,5.01,9.99,0.37,0.69,4.38,6.23,2.35
2017-09-04,Ottawa,1.02,0.00816,-1.46,0.71,-4.54,7.43,6.94,8.74,4.92
2017-09-04,Edmonton,4.17,0.03336,0.98,10.42,-6.42,0.0,2.36,4.18,0.19
2017-09-04,Quebec City,3.53,0.028239999999999998,5.53,11.82,-0.4,0.0,2.28,3.14,0.59
2017-09-04,Winnipeg,3.88,0.031039999999999998,9.43,19.23,1.76,0.0,2.59,4.35,0.77
2017-09-04,Hamilton,2.34,0.01872,10.17,16.0,6.76,0.12,5.77,7.6,4.35
2017-09-04,Halifax,2.51,0.020079999999999997,4.77,8.67,0.65,0.16,4.05,5.94,2.66
2017-09-05,Toronto,2.9,0.0232,1.98,7.8,-1.89,0.21,3.07,4.78,0.33
2017-09-05,Vancouver,2.3,0.0184,4.8,12.71,-2.21,0.01,4.18,5.46,2.27
2017-09-05,Montreal,1.38,0.01104,4.52,11.18,-0.67,0.03,1.6,2.33,0.61
2017-09-05,Calgary,0.95,0.0076,0.03,6.48,-3.61,6.16,1.67,2.35,0.47
2017-09-05,Ottawa,1.86,0.01488,-0.7,4.77,-4.38,0.66,0.86,1.36,0.22
2017-09-05,Edmonton,1.4,0.0112,-2.17,2.16,-5.65,0.41,2.03,2.66,1.35
2017-09-05,Quebec City,2.47,0.019760000000000003,0.09,3.93,-4.3,0.02,5.18,6.5,2.9
2017-09-05,Winnipeg,2.46,0.01968,5.19,10.82,-0.46,0.01,5.24,6.87,4.26
2017-09-05,Hamilton,2.77,0.02216,7.66,13.74,2.79,0.02,4.62,6.13,3.53
2017-09-05,Halifax,2.07,0.01656,7.82,16.14,0.35,0.98,6.76,10.38,3.54
2017-09-06,Toronto,2.02,0.01616,4.05,7.53,-1.07,0.3,3.86,6.86,1.9
2017-09-06,Vancouver,1.78,0.014240000000000001,6.92,14.26,0.91,1.52,3.33,6.57,2.06
2017-09-06,Montreal,1.21,0.00968,3.31,7.65,-0.24,2.04,2.5,2.99,1.71
2017-09-06,Calgary,2.49,0.01992,2.22,9.11,-2.46,0.19,2.97,3.81,2.49
2017-09-06,Ottawa,2.07,0.01656,4.85,9.64,0.89,0.33,5.6,8.46,2.95
2017-09-06,Edmonton,2.6,0.0208,5.22,10.68,1.21,0.01,3.82,5.26,2.68
2017-09-06,Quebec City,1.62,0.012960000000000001,8.04,13.87,5.29,0.0,5.12,7.22,3.71
2017-09-06,Winnipeg,1.2,0.0096,5.09,10.6,-2.72,0.35,6.3,8.02,2.97
2017-09-06,Hamilton,1.48,0.01184,0.52,9.78,-6.19,0.02,2.65,3.62,0.74
2017-09-06,Halifax,2.14,0.01712,6.22,14.56,-0.54,0.0,3.42,4.98,1.74
2017-09-07,Toronto,1.54,0.012320000000000001,9.49,17.74,3.09,2.43,4.01,5.81,1.34
2017-09-07,Vancouver,1.8,0.0144,0.02,2.97,-4.77,0.2,4.75,7.04,1.59
2017-09-07,Montreal,1.82,0.01456,-0.59,7.95,-5.81,0.0,2.74,3.62,1.56
2017-09-07,Calgary,0.56,0.0044800000000000005,0.29,3.49,-1.86,5.83,3.37,6.45,1.99
2017-09-07,Ottawa,1.12,0.008960000000000001,-4.24,-1.89,-7.03,2.68,4.07,5.42,2.54
2017-09-07,Edmonton,0.61,0.00488,-9.89,-7.32,-12.54,5.47,3.79,4.37,3.21
2017-09-07,Quebec City,1.0,0.008,-13.39,-11.47,-15.47,3.94,2.99,4.39,2.05
2017-09-07,Winnipeg,1.32,0.01056,-12.87,-7.7,-16.85,0.28,1.65,2.5,1.12
2017-09-07,Hamilton,1.31,0.01048,-11.61,-8.36,-14.07,0.51,2.0,2.83,1.19
2017-09-07,Halifax,2.33,0.01864,-9.87,-2.79,-13.11,0.08,2.7,4.7,0.45
2017-09-08,Toronto,1.21,0.00968,-9.48,-2.29,-14.7,0.07,2.3,4.54,0.71
2017-09-08,Vancouver,1.75,0.014,-9.06,-2.69,-13.11,0.01,1.65,2.96,0.43
2017-09-08,Montreal,1.13,0.00904,-6.64,-2.18,-13.37,2.94,3.17,3.93,2.27
2017-09-08,Calgary,0.94,0.00752,-2.72,2.01,-6.15,1.72,2.32,4.08,0.83
2017-09-08,Ottawa,1.15,0.0092,-3.95,2.54,-7.75,0.0,2.94,4.15,1.29
2017-09-08,Edmonton,1.33,0.01064,-1.57,4.01,-3.91,0.0,2.84,3.19,1.71
2017-09-08,Quebec City,0.82,0.00656,-2.01,3.05,-5.14,0.1,3.18,4.08,1.66
2017-09-08,Winnipeg,0.83,0.00664,-5.71,0.08,-9.7,0.21,2.01,2.74,0.86
2017-09-08,Hamilton,0.66,0.00528,-5.83,1.15,-10.99,0.07,2.67,3.05,1.95
2017-09-08,Halifax,1.04,0.008320000000000001,-5.97,-0.1,-9.36,5.0,2.58,3.82,1.06
2017-09-09,Toronto,0.93,0.00744,-8.37,-2.71,-11.14,0.43,2.95,3.99,1.79
2017-09-09,Vancouver,0.76,0.00608,-4.26,-0.7,-7.33,0.13,4.71,6.68,3.76
2017-09-09,Montreal,0.88,0.00704,-1.29,1.3,-3.83,0.11,7.44,9.26,4.85
2017-09-09,Calgary,0.69,0.00552,-7.87,-1.28,-15.02,1.09,2.62,5.53,1.61
2017-09-09,Ottawa,0.86,0.00688,-6.98,-1.53,-15.12,0.3,2.64,4.31,1.63
2017-09-09,Edmonton,1.15,0.0092,1.59,4.99,-0.81,0.24,4.21,5.77,3.55
2017-09-09,Quebec City,0.51,0.00408,2.75,6.37,-0.36,1.86,4.01,6.19,2.64
2017-09-09,Winnipeg,0.94,0.00752,0.29,4.37,-2.33,0.12,4.06,5.56,2.94
2017-09-09,Hamilton,1.07,0.00856,0.2,4.63,-2.09,0.17,4.08,5.93,2.43
2017-09-09,Halifax,1.23,0.00984,1.71,6.71,-3.03,0.53,4.02,6.73,2.35
2017-09-10,Toronto,1.21,0.00968,-0.87,2.39,-4.22,0.21,5.76,9.0,3.27
2017-09-10,Vancouver,1.13,0.00904,-1.67,1.68,-4.25,0.21,3.97,4.95,2.39
2017-09-10,Montreal,1.19,0.009519999999999999,-0.79,2.8,-3.18,0.04,5.21,6.47,3.44
2017-09-10,Calgary,0.84,0.006719999999999999,-0.68,3.31,-3.05,0.07,4.84,7.08,2.65
2017-09-10,Ottawa,1.13,0.00904,-2.57,2.13,-5.24,0.01,4.64,6.43,3.01
2017-09-10,Edmonton,1.05,0.008400000000000001,-4.4,1.05,-7.59,0.06,3.03,5.59,1.47
2017-09-10,Quebec City,1.29,0.010320000000000001,-6.99,-1.63,-11.07,0.06,2.72,4.03,1.13
2017-09-10,Winnipeg,1.0,0.008,-6.73,-3.24,-11.04,0.03,5.29,6.82,4.49
2017-09-10,Hamilton,1.35,0.0108,-3.22,1.94,-5.95,0.0,5.15,7.13,4.06
2017-09-10,Halifax,1.04,0.008320000000000001,-2.45,2.94,-5.77,0.0,4.5,5.11,3.09
2017-09-11,Toronto,1.16,0.00928,0.12,5.76,-2.31,0.08,4.84,5.66,4.16
2017-09-11,Vancouver,1.34,0.01072,0.73,5.42,-0.77,0.03,5.83,6.57,4.98
2017-09-11,Montreal,1.21,0.00968,1.57,6.14,-0.21,0.04,6.16,6.88,5.13
2017-09-11,Calgary,1.18,0.009439999999999999,1.44,5.1,-1.68,0.15,4.81,7.18,3.11
2017-09-11,Ottawa,1.11,0.00888,1.19,6.45,-2.48,0.0,4.38,6.37,3.09
2017-09-11,Edmonton,0.93,0.00744,1.28,4.99,-1.65,0.02,5.19,7.82,3.28
2017-09-11,Quebec City,1.12,0.008960000000000001,-0.52,4.99,-3.3,0.27,3.3,4.17,2.7
2017-09-11,Winnipeg,0.94,0.00752,-0.61,4.25,-3.57,0.13,4.76,6.58,3.31
2017-09-11,Hamilton,0.9,0.0072,-1.31,3.28,-5.29,0.44,4.32,6.81,2.85
2017-09-11,Halifax,1.19,0.009519999999999999,-5.05,-0.76,-7.28,0.18,4.54,7.28,3.08
2017-09-12,Toronto,0.65,0.0052,-1.57,1.32,-5.29,2.57,6.18,8.65,3.55
2017-09-12,Vancouver,0.86,0.00688,-5.41,-1.51,-9.13,6.09,2.94,4.44,2.0
2017-09-12,Montreal,0.36,0.0028799999999999997,-9.33,-7.69,-11.99,9.3,2.85,3.85,1.8
2017-09-12,Calgary,1.08,0.00864,-13.46,-9.08,-16.09,2.84,3.25,5.78,1.53
2017-09-12,Ottawa,0.31,0.00248,-9.87,-6.66,-13.71,2.9,3.95,5.9,2.06
2017-09-12,Edmonton,0.9,0.0072,-15.32,-11.36,-22.17,0.72,2.52,3.71,1.71
2017-09-12,Quebec City,0.68,0.00544,-13.52,-9.69,-21.67,0.53,4.76,6.34,3.23
2017-09-12,Winnipeg,0.86,0.00688,-16.9,-12.84,-22.31,0.63,3.0,4.04,2.04
2017-09-12,Hamilton,0.93,0.00744,-21.08,-17.24,-28.2,7.09,1.82,3.01,0.45
2017-09-12,Halifax,0.88,0.00704,-23.76,-15.23,-32.23,4.48,3.15,3.98,1.27
2017-09-13,Toronto,0.67,0.00536,-21.43,-16.91,-24.12,0.35,1.77,3.29,0.77
2017-09-13,Vancouver,0.72,0.0057599999999999995,-22.36,-17.44,-26.54,2.95,1.67,2.34,0.56
2017-09-13,Montreal,0.72,0.0057599999999999995,-26.39,-24.91,-28.63,3.27,2.14,3.21,1.33
2017-09-13,Calgary,0.78,0.00624,-28.76,-26.06,-32.75,3.95,2.4,3.64,1.18
2017-09-13,Ottawa,1.23,0.00984,-26.86,-18.09,-32.77,0.14,2.46,3.86,0.97
2017-09-13,Edmonton,0.88,0.00704,-15.04,-7.86,-25.73,0.12,5.13,6.74,4.0
2017-09-13,Quebec City,1.16,0.00928,-4.13,-0.47,-8.06,0.04,4.06,4.83,3.42
2017-09-13,Winnipeg,1.2,0.0096,-2.74,0.27,-5.64,0.0,4.35,5.56,3.27
2017-09-13,Hamilton,0.88,0.00704,-4.23,0.21,-6.55,0.05,4.07,4.66,2.79
2017-09-13,Halifax,0.76,0.00608,-2.02,0.63,-6.65,0.17,4.95,5.52,4.41
2017-09-14,Toronto,0.83,0.00664,-0.87,0.43,-4.33,0.24,4.07,6.16,2.87
2017-09-14,Vancouver,0.6,0.0048,-3.76,-0.29,-5.67,0.02,3.34,4.13,2.22
2017-09-14,Montreal,0.87,0.00696,-2.19,0.17,-3.97,0.28,3.57,4.89,2.67
2017-09-14,Calgary,0.51,0.00408,-10.41,-4.06,-20.39,1.09,2.73,4.54,1.81
2017-09-14,Ottawa,0.72,0.0057599999999999995,-22.95,-20.39,-27.04,2.0,1.83,2.44,0.76
2017-09-14,Edmonton,1.18,0.009439999999999999,-23.97,-18.32,-28.2,0.46,1.81,2.67,0.68
2017-09-14,Quebec City,0.84,0.006719999999999999,-15.67,-7.43,-24.69,0.08,2.47,4.04,1.09
2017-09-14,Winnipeg,1.17,0.00936,-3.28,-0.47,-6.3,0.13,4.43,5.24,3.65
2017-09-14,Hamilton,0.87,0.00696,-5.56,-0.73,-10.58,1.14,2.31,4.06,0.43
2017-09-14,Halifax,1.45,0.0116,-6.65,-1.76,-12.45,0.2,3.57,4.34,2.91
2017-09-15,Toronto,1.39,0.01112,-1.05,1.02,-4.32,0.18,4.44,4.93,4.02
2017-09-15,Vancouver,0.92,0.00736,-2.68,-0.04,-5.47,0.01,3.61,4.62,2.3
2017-09-15,Montreal,0.99,0.00792,-1.71,0.61,-6.71,0.34,4.18,5.39,3.07
2017-09-15,Calgary,1.23,0.00984,-5.94,-1.59,-7.99,0.04,4.7,5.61,4.08
2017-09-15,Ottawa,1.06,0.00848,-6.52,-0.4,-9.12,0.05,3.83,4.25,3.1
2017-09-15,Edmonton,1.23,0.00984,-6.04,-0.81,-9.59,0.01,3.84,4.91,2.73
2017-09-15,Quebec City,1.37,0.010960000000000001,-4.98,-0.36,-7.78,0.04,4.03,5.56,2.85
2017-09-15,Winnipeg,1.41,0.01128,-6.91,-3.04,-10.0,0.06,3.31,4.49,1.45
2017-09-15,Hamilton,1.32,0.01056,-3.22,0.35,-6.9,1.01,2.35,3.23,1.4
2017-09-15,Halifax,0.68,0.00544,-7.52,-0.28,-14.8,0.13,3.3,3.99,2.56
2017-09-16,Toronto,1.56,0.01248,-11.93,-4.54,-17.26,0.08,2.68,4.04,1.32
2017-09-16,Vancouver,0.84,0.006719999999999999,-14.38,-10.54,-18.14,1.66,2.67,4.48,0.98
2017-09-16,Montreal,0.85,0.0068,-13.5,-9.31,-19.06,0.39,1.9,2.74,0.47
2017-09-16,Calgary,1.08,0.00864,-1.56,0.98,-8.79,0.39,4.32,7.44,2.24
2017-09-16,Ottawa,1.61,0.01288,-2.93,0.2,-6.66,0.65,4.73,6.77,2.36
2017-09-16,Edmonton,1.24,0.00992,-13.4,-7.78,-15.86,3.04,1.53,2.42,1.17
2017-09-16,Quebec City,1.7,0.0136,-13.06,-6.36,-19.12,4.75,1.87,3.7,0.19
2017-09-16,Winnipeg,0.98,0.00784,-11.2,-5.97,-16.58,0.8,1.76,3.12,0.4
2017-09-16,Hamilton,1.02,0.00816,-21.38,-9.41,-28.91,4.18,3.36,5.97,0.65
2017-09-16,Halifax,0.95,0.0076,-14.36,-6.27,-25.5,3.63,2.45,3.61,1.37
2017-09-17,Toronto,2.2,0.0176,-15.41,-8.89,-20.58,0.32,2.49,4.32,1.22
2017-09-17,Vancouver,1.85,0.0148,-15.35,-9.23,-21.42,0.1,2.82,3.87,0.86
2017-09-17,Montreal,1.14,0.00912,-9.76,-5.59,-16.13,5.96,2.71,4.01,1.37
2017-09-17,Calgary,1.18,0.009439999999999999,-19.48,-16.56,-24.79,9.03,2.33,3.71,0.68
2017-09-17,Ottawa,2.09,0.01672,-20.69,-10.36,-27.83,0.03,2.62,4.53,0.42
2017-09-17,Edmonton,1.64,0.01312,-12.48,-5.46,-19.18,0.32,4.37,5.14,2.91
2017-09-17,Quebec City,1.68,0.013439999999999999,-19.51,-14.66,-28.55,1.83,2.9,4.24,1.61
2017-09-17,Winnipeg,2.34,0.01872,-13.69,-4.16,-28.1,0.02,6.0,8.5,4.21
2017-09-17,Hamilton,1.59,0.01272,-3.59,0.23,-8.14,0.02,6.39,9.12,3.18
2017-09-17,Halifax,1.57,0.01256,-10.48,-4.46,-18.69,2.01,3.87,7.82,1.3
2017-09-18,Toronto,2.53,0.020239999999999998,-15.3,-7.37,-26.66,0.12,4.07,6.74,1.32
2017-09-18,Vancouver,1.6,0.0128,-8.23,-2.43,-13.04,1.53,3.66,5.94,0.99
2017-09-18,Montreal,0.98,0.00784,-15.19,-13.25,-16.98,4.43,2.2,3.3,1.39
2017-09-18,Calgary,2.02,0.01616,-19.5,-17.19,-23.97,0.79,2.51,4.75,1.38
2017-09-18,Ottawa,3.02,0.02416,-20.2,-13.51,-24.38,0.13,2.26,3.82,0.35
2017-09-18,Edmonton,2.1,0.016800000000000002,-16.26,-11.11,-23.69,0.71,2.36,3.71,0.78
2017-09-18,Quebec City,2.9,0.0232,-16.62,-10.06,-22.85,0.08,3.87,4.82,2.63
2017-09-18,Winnipeg,2.24,0.017920000000000002,-14.43,-9.22,-20.97,0.27,2.38,4.45,0.08
2017-09-18,Hamilton,2.55,0.020399999999999998,-12.3,-7.73,-19.4,0.16,6.93,8.3,4.65
2017-09-18,Halifax,2.96,0.02368,-9.89,-4.25,-13.31,0.04,5.31,7.02,3.04
2017-09-19,Toronto,2.47,0.019760000000000003,-7.72,-1.97,-12.32,0.14,4.15,5.42,2.67
2017-09-19,Vancouver,3.27,0.02616,-9.12,-3.03,-13.19,0.42,3.83,5.09,2.66
2017-09-19,Montreal,3.14,0.02512,-7.22,-2.24,-12.95,0.31,4.85,6.73,3.87
2017-09-19,Calgary,3.31,0.02648,-8.74,-1.73,-13.52,1.55,3.19,4.63,1.38
2017-09-19,Ottawa,2.77,0.02216,-7.78,-4.56,-12.74,3.22,2.42,4.12,0.4
2017-09-19,Edmonton,1.21,0.00968,-11.38,-9.44,-12.89,11.07,3.18,4.87,1.89
2017-09-19,Quebec City,1.53,0.012240000000000001,-13.1,-10.25,-17.08,4.0,2.74,4.68,1.04
