Date,City,Solar Irradiance (W/m²),Sunlight Hours
2015-06-08,Ottawa,3.57,0.03927
2015-06-08,Edmonton,5.54,0.060939999999999994
2015-06-08,Quebec City,2.09,0.022989999999999997
2015-06-08,Winnipeg,5.72,0.06291999999999999
2015-06-08,Hamilton,2.88,0.03168
2015-06-08,Halifax,5.52,0.060719999999999996
2015-06-09,Toronto,6.55,0.07204999999999999
2015-06-09,Vancouver,4.07,0.044770000000000004
2015-06-09,Montreal,5.46,0.060059999999999995
2015-06-09,Calgary,4.52,0.04972
2015-06-09,Ottawa,1.83,0.020130000000000002
2015-06-09,Edmonton,4.33,0.04763
2015-06-09,Quebec City,4.76,0.05236
2015-06-09,Winnipeg,4.77,0.05247
2015-06-09,Hamilton,2.87,0.03157
2015-06-09,Halifax,4.57,0.05027
2015-06-10,Toronto,4.17,0.04587
2015-06-10,Vancouver,4.86,0.05346000000000001
2015-06-10,Montreal,4.69,0.051590000000000004
2015-06-10,Calgary,7.84,0.08624
2015-06-10,Ottawa,6.5,0.0715
2015-06-10,Edmonton,7.62,0.08382
2015-06-10,Quebec City,7.42,0.08162
2015-06-10,Winnipeg,5.96,0.06556000000000001
2015-06-10,Hamilton,7.84,0.08624
2015-06-10,Halifax,8.19,0.09008999999999999
2015-06-11,Toronto,8.24,0.09064000000000001
2015-06-11,Vancouver,8.26,0.09086
2015-06-11,Montreal,7.95,0.08745
2015-06-11,Calgary,2.18,0.02398
2015-06-11,Ottawa,4.57,0.05027
2015-06-11,Edmonton,3.24,0.035640000000000005
2015-06-11,Quebec City,4.88,0.05368
2015-06-11,Winnipeg,4.59,0.05048999999999999
2015-06-11,Hamilton,6.1,0.06709999999999999
2015-06-11,Halifax,8.32,0.09152000000000002
2015-06-12,Toronto,7.74,0.08514000000000001
2015-06-12,Vancouver,6.35,0.06985
2015-06-12,Montreal,1.99,0.02189
2015-06-12,Calgary,5.91,0.06501
2015-06-12,Ottawa,4.89,0.05378999999999999
2015-06-12,Edmonton,5.75,0.06325
2015-06-12,Quebec City,5.44,0.059840000000000004
2015-06-12,Winnipeg,3.22,0.03542
2015-06-12,Hamilton,3.72,0.040920000000000005
2015-06-12,Halifax,1.49,0.016390000000000002
2015-06-13,Toronto,5.06,0.055659999999999994
2015-06-13,Vancouver,4.37,0.048069999999999995
2015-06-13,Montreal,2.31,0.02541
2015-06-13,Calgary,4.05,0.04455
2015-06-13,Ottawa,5.47,0.06017
2015-06-13,Edmonton,6.62,0.07282
2015-06-13,Quebec City,8.56,0.09416
2015-06-13,Winnipeg,8.71,0.09581
2015-06-13,Hamilton,8.52,0.09372
2015-06-13,Halifax,7.27,0.07997
2015-06-14,Toronto,8.07,0.08877000000000002
2015-06-14,Vancouver,7.38,0.08118
2015-06-14,Montreal,6.71,0.07381
2015-06-14,Calgary,8.1,0.0891
2015-06-14,Ottawa,8.08,0.08888
2015-06-14,Edmonton,8.08,0.08888
2015-06-14,Quebec City,7.55,0.08305
2015-06-14,Winnipeg,7.35,0.08084999999999999
2015-06-14,Hamilton,8.25,0.09075
2015-06-14,Halifax,8.6,0.0946
2015-06-15,Toronto,8.44,0.09283999999999999
2015-06-15,Vancouver,7.7,0.0847
2015-06-15,Montreal,7.67,0.08437
2015-06-15,Calgary,5.69,0.06259
2015-06-15,Ottawa,5.12,0.05632
2015-06-15,Edmonton,6.62,0.07282
2015-06-15,Quebec City,6.16,0.06776
2015-06-15,Winnipeg,4.97,0.054669999999999996
2015-06-15,Hamilton,8.17,0.08987
2015-06-15,Halifax,7.38,0.08118
2015-06-16,Toronto,5.58,0.06138
2015-06-16,Vancouver,7.73,0.08503000000000001
2015-06-16,Montreal,8.13,0.08943
2015-06-16,Calgary,7.45,0.08195
2015-06-16,Ottawa,4.17,0.04587
2015-06-16,Edmonton,3.4,0.037399999999999996
2015-06-16,Quebec City,2.56,0.02816
2015-06-16,Winnipeg,6.55,0.07204999999999999
2015-06-16,Hamilton,7.49,0.08239
2015-06-16,Halifax,7.98,0.08778000000000001
2015-06-17,Toronto,6.79,0.07469
2015-06-17,Vancouver,6.97,0.07667
2015-06-17,Montreal,7.76,0.08535999999999999
2015-06-17,Calgary,7.59,0.08349
2015-06-17,Ottawa,6.94,0.07634
2015-06-17,Edmonton,7.72,0.08492
2015-06-17,Quebec City,7.3,0.0803
2015-06-17,Winnipeg,6.89,0.07579
2015-06-17,Hamilton,6.23,0.06853000000000001
2015-06-17,Halifax,5.86,0.06446
2015-06-18,Toronto,5.11,0.056209999999999996
2015-06-18,Vancouver,5.6,0.0616
2015-06-18,Montreal,6.23,0.06853000000000001
2015-06-18,Calgary,5.65,0.062150000000000004
2015-06-18,Ottawa,5.82,0.06402000000000001
2015-06-18,Edmonton,6.18,0.06798
2015-06-18,Quebec City,6.28,0.06908
2015-06-18,Winnipeg,5.52,0.060719999999999996
2015-06-18,Hamilton,4.53,0.04983
2015-06-18,Halifax,5.07,0.05577
2015-06-19,Toronto,6.32,0.06952
2015-06-19,Vancouver,5.21,0.05731
2015-06-19,Montreal,6.03,0.06633
2015-06-19,Calgary,3.86,0.04246
2015-06-19,Ottawa,5.58,0.06138
2015-06-19,Edmonton,5.66,0.06226
2015-06-19,Quebec City,6.5,0.0715
2015-06-19,Winnipeg,6.39,0.07028999999999999
2015-06-19,Hamilton,5.25,0.05775
2015-06-19,Halifax,5.15,0.05665
2015-06-20,Toronto,4.98,0.05478
2015-06-20,Vancouver,6.34,0.06974
2015-06-20,Montreal,6.35,0.06985
2015-06-20,Calgary,5.97,0.06566999999999999
2015-06-20,Ottawa,5.8,0.0638
2015-06-20,Edmonton,4.57,0.05027
2015-06-20,Quebec City,5.42,0.059620000000000006
2015-06-20,Winnipeg,5.9,0.06490000000000001
2015-06-20,Hamilton,5.82,0.06402000000000001
2015-06-20,Halifax,5.57,0.061270000000000005
2015-06-21,Toronto,5.43,0.05973
2015-06-21,Vancouver,1.37,0.015070000000000002
2015-06-21,Montreal,2.17,0.023870000000000002
2015-06-21,Calgary,1.85,0.02035
2015-06-21,Ottawa,1.57,0.01727
2015-06-21,Edmonton,1.44,0.01584
2015-06-21,Quebec City,3.75,0.041249999999999995
2015-06-21,Winnipeg,5.02,0.05521999999999999
2015-06-21,Hamilton,3.82,0.04202
2015-06-21,Halifax,4.65,0.05115000000000001
2015-06-22,Toronto,5.54,0.060939999999999994
2015-06-22,Vancouver,5.35,0.05885
2015-06-22,Montreal,4.64,0.05104
2015-06-22,Calgary,1.34,0.01474
2015-06-22,Ottawa,2.67,0.02937
2015-06-22,Edmonton,2.5,0.0275
2015-06-22,Quebec City,3.87,0.042570000000000004
2015-06-22,Winnipeg,3.65,0.04015
2015-06-22,Hamilton,4.08,0.04488
2015-06-22,Halifax,3.69,0.04059
2015-06-23,Toronto,3.55,0.039049999999999994
2015-06-23,Vancouver,1.73,0.01903
2015-06-23,Montreal,3.83,0.04213
2015-06-23,Calgary,4.53,0.04983
2015-06-23,Ottawa,4.46,0.04905999999999999
2015-06-23,Edmonton,1.02,0.01122
2015-06-23,Quebec City,1.74,0.01914
2015-06-23,Winnipeg,3.37,0.03707
2015-06-23,Hamilton,4.26,0.04686
2015-06-23,Halifax,4.35,0.04785
2015-06-24,Toronto,4.25,0.04675
2015-06-24,Vancouver,4.21,0.046310000000000004
2015-06-24,Montreal,0.68,0.0074800000000000005
2015-06-24,Calgary,1.95,0.02145
2015-06-24,Ottawa,3.7,0.0407
2015-06-24,Edmonton,2.97,0.03267
2015-06-24,Quebec City,1.38,0.015179999999999999
2015-06-24,Winnipeg,1.95,0.02145
2015-06-24,Hamilton,1.47,0.01617
2015-06-24,Halifax,2.73,0.030029999999999998
2015-06-25,Toronto,1.09,0.01199
2015-06-25,Vancouver,2.69,0.02959
2015-06-25,Montreal,0.63,0.00693
2015-06-25,Calgary,2.5,0.0275
2015-06-25,Ottawa,0.31,0.00341
2015-06-25,Edmonton,0.45,0.0049499999999999995
2015-06-25,Quebec City,1.26,0.01386
2015-06-25,Winnipeg,0.45,0.0049499999999999995
2015-06-25,Hamilton,1.32,0.01452
2015-06-25,Halifax,1.14,0.012539999999999999
2015-06-26,Toronto,2.87,0.03157
2015-06-26,Vancouver,1.11,0.01221
2015-06-26,Montreal,2.86,0.031459999999999995
2015-06-26,Calgary,2.74,0.030140000000000004
2015-06-26,Ottawa,2.78,0.03058
2015-06-26,Edmonton,2.34,0.02574
2015-06-26,Quebec City,2.76,0.030359999999999998
2015-06-26,Winnipeg,2.08,0.022880000000000005
2015-06-26,Hamilton,2.1,0.023100000000000002
2015-06-26,Halifax,0.24,0.00264
2015-06-27,Toronto,1.68,0.01848
2015-06-27,Vancouver,0.88,0.009680000000000001
2015-06-27,Montreal,2.22,0.02442
2015-06-27,Calgary,2.43,0.026730000000000004
2015-06-27,Ottawa,1.22,0.01342
2015-06-27,Edmonton,1.23,0.01353
2015-06-27,Quebec City,0.57,0.0062699999999999995
2015-06-27,Winnipeg,1.65,0.01815
2015-06-27,Hamilton,0.41,0.00451
2015-06-27,Halifax,0.26,0.0028600000000000006
2015-06-28,Toronto,0.57,0.0062699999999999995
2015-06-28,Vancouver,0.22,0.0024200000000000003
2015-06-28,Montreal,0.6,0.006599999999999999
2015-06-28,Calgary,0.72,0.00792
2015-06-28,Ottawa,0.94,0.01034
2015-06-28,Edmonton,0.66,0.00726
2015-06-28,Quebec City,0.28,0.0030800000000000003
2015-06-28,Winnipeg,0.75,0.00825
2015-06-28,Hamilton,0.25,0.00275
2015-06-28,Halifax,0.31,0.00341
2015-06-29,Toronto,0.98,0.01078
2015-06-29,Vancouver,0.33,0.00363
2015-06-29,Montreal,0.46,0.00506
2015-06-29,Calgary,0.32,0.00352
2015-06-29,Ottawa,0.8,0.0088
2015-06-29,Edmonton,0.27,0.00297
2015-06-29,Quebec City,0.28,0.0030800000000000003
2015-06-29,Winnipeg,0.47,0.00517
2015-06-29,Hamilton,0.26,0.0028600000000000006
2015-06-29,Halifax,0.35,0.00385
2015-06-30,Toronto,0.84,0.00924
2015-06-30,Vancouver,0.77,0.00847
2015-06-30,Montreal,1.39,0.01529
2015-06-30,Calgary,1.43,0.015729999999999997
2015-06-30,Ottawa,1.38,0.015179999999999999
2015-06-30,Edmonton,1.07,0.01177
2015-06-30,Quebec City,1.2,0.013199999999999998
2015-06-30,Winnipeg,1.05,0.011550000000000001
2015-06-30,Hamilton,1.43,0.015729999999999997
2015-06-30,Halifax,0.93,0.010230000000000001
2015-07-01,Toronto,1.11,0.01221
2015-07-01,Vancouver,1.05,0.011550000000000001
2015-07-01,Montreal,0.56,0.0061600000000000005
2015-07-01,Calgary,0.67,0.00737
2015-07-01,Ottawa,0.36,0.00396
2015-07-01,Edmonton,0.56,0.0061600000000000005
2015-07-01,Quebec City,0.21,0.00231
2015-07-01,Winnipeg,1.35,0.01485
2015-07-01,Hamilton,0.55,0.006050000000000001
2015-07-01,Halifax,1.05,0.011550000000000001
2015-07-02,Toronto,1.45,0.01595
2015-07-02,Vancouver,0.35,0.00385
2015-07-02,Montreal,0.74,0.00814
2015-07-02,Calgary,0.51,0.00561
2015-07-02,Ottawa,0.47,0.00517
2015-07-02,Edmonton,0.12,0.00132
2015-07-02,Quebec City,0.22,0.0024200000000000003
2015-07-02,Winnipeg,0.94,0.01034
2015-07-02,Hamilton,1.29,0.014190000000000001
2015-07-02,Halifax,1.1,0.012100000000000001
2015-07-03,Toronto,0.68,0.0074800000000000005
2015-07-03,Vancouver,1.26,0.01386
2015-07-03,Montreal,0.57,0.0062699999999999995
2015-07-03,Calgary,0.3,0.0032999999999999995
2015-07-03,Ottawa,0.38,0.0041800000000000006
2015-07-03,Edmonton,0.34,0.0037400000000000003
2015-07-03,Quebec City,0.41,0.00451
2015-07-03,Winnipeg,0.74,0.00814
2015-07-03,Hamilton,0.91,0.01001
2015-07-03,Halifax,0.24,0.00264
2015-07-04,Toronto,0.36,0.00396
2015-07-04,Vancouver,0.63,0.00693
2015-07-04,Montreal,1.48,0.01628
2015-07-04,Calgary,1.06,0.01166
2015-07-04,Ottawa,0.42,0.00462
2015-07-04,Edmonton,0.22,0.0024200000000000003
2015-07-04,Quebec City,0.56,0.0061600000000000005
2015-07-04,Winnipeg,0.44,0.0048400000000000006
2015-07-04,Hamilton,0.44,0.0048400000000000006
2015-07-04,Halifax,0.66,0.00726
2015-07-05,Toronto,1.11,0.01221
2015-07-05,Vancouver,0.26,0.0028600000000000006
2015-07-05,Montreal,0.89,0.00979
2015-07-05,Calgary,0.57,0.0062699999999999995
2015-07-05,Ottawa,1.11,0.01221
2015-07-05,Edmonton,0.83,0.00913
2015-07-05,Quebec City,0.28,0.0030800000000000003
2015-07-05,Winnipeg,0.47,0.00517
2015-07-05,Hamilton,0.74,0.00814
2015-07-05,Halifax,0.82,0.00902
2015-07-06,Toronto,0.62,0.00682
2015-07-06,Vancouver,0.73,0.008029999999999999
2015-07-06,Montreal,0.72,0.00792
2015-07-06,Calgary,0.83,0.00913
2015-07-06,Ottawa,0.98,0.01078
2015-07-06,Edmonton,0.81,0.008910000000000001
2015-07-06,Quebec City,0.52,0.005720000000000001
2015-07-06,Winnipeg,1.24,0.01364
2015-07-06,Hamilton,1.32,0.01452
2015-07-06,Halifax,2.32,0.02552
2015-07-07,Toronto,2.75,0.03025
2015-07-07,Vancouver,2.95,0.03245000000000001
2015-07-07,Montreal,1.57,0.01727
2015-07-07,Calgary,2.39,0.02629
2015-07-07,Ottawa,1.32,0.01452
2015-07-07,Edmonton,1.75,0.01925
2015-07-07,Quebec City,1.02,0.01122
2015-07-07,Winnipeg,2.62,0.02882
2015-07-07,Hamilton,3.05,0.033549999999999996
2015-07-07,Halifax,2.88,0.03168
2015-07-08,Toronto,1.26,0.01386
2015-07-08,Vancouver,3.38,0.03718
2015-07-08,Montreal,0.78,0.008579999999999999
2015-07-08,Calgary,2.76,0.030359999999999998
2015-07-08,Ottawa,2.06,0.022660000000000003
2015-07-08,Edmonton,2.27,0.02497
2015-07-08,Quebec City,1.67,0.018369999999999997
2015-07-08,Winnipeg,0.78,0.008579999999999999
2015-07-08,Hamilton,2.3,0.0253
2015-07-08,Halifax,1.08,0.01188
2015-07-09,Toronto,2.89,0.03179
2015-07-09,Vancouver,1.73,0.01903
2015-07-09,Montreal,1.36,0.014960000000000001
2015-07-09,Calgary,2.87,0.03157
2015-07-09,Ottawa,2.68,0.02948
2015-07-09,Edmonton,0.64,0.00704
2015-07-09,Quebec City,2.97,0.03267
2015-07-09,Winnipeg,4.26,0.04686
2015-07-09,Hamilton,4.43,0.048729999999999996
2015-07-09,Halifax,3.7,0.0407
2015-07-10,Toronto,1.19,0.01309
2015-07-10,Vancouver,2.09,0.022989999999999997
2015-07-10,Montreal,4.36,0.04796
2015-07-10,Calgary,4.22,0.046419999999999996
2015-07-10,Ottawa,3.45,0.037950000000000005
2015-07-10,Edmonton,2.72,0.029920000000000002
2015-07-10,Quebec City,2.21,0.024310000000000002
2015-07-10,Winnipeg,2.2,0.024200000000000003
2015-07-10,Hamilton,3.44,0.03784
2015-07-10,Halifax,0.97,0.010669999999999999
2015-07-11,Toronto,2.2,0.024200000000000003
2015-07-11,Vancouver,3.18,0.034980000000000004
2015-07-11,Montreal,2.71,0.029810000000000003
2015-07-11,Calgary,1.51,0.01661
2015-07-11,Ottawa,2.83,0.03113
2015-07-11,Edmonton,3.13,0.03443
2015-07-11,Quebec City,1.69,0.01859
2015-07-11,Winnipeg,3.73,0.04103
2015-07-11,Hamilton,4.14,0.04554
2015-07-11,Halifax,3.29,0.03619
2015-07-12,Toronto,4.25,0.04675
2015-07-12,Vancouver,2.42,0.026619999999999998
2015-07-12,Montreal,2.29,0.02519
2015-07-12,Calgary,1.45,0.01595
2015-07-12,Ottawa,2.45,0.026950000000000005
2015-07-12,Edmonton,1.84,0.02024
2015-07-12,Quebec City,3.04,0.033440000000000004
2015-07-12,Winnipeg,3.33,0.03663
2015-07-12,Hamilton,2.96,0.03256
2015-07-12,Halifax,1.21,0.013309999999999999
2015-07-13,Toronto,3.91,0.04301000000000001
2015-07-13,Vancouver,1.01,0.01111
2015-07-13,Montreal,3.4,0.037399999999999996
2015-07-13,Calgary,3.95,0.04345
2015-07-13,Ottawa,2.02,0.02222
2015-07-13,Edmonton,3.61,0.03971
2015-07-13,Quebec City,4.61,0.050710000000000005
2015-07-13,Winnipeg,4.83,0.053130000000000004
2015-07-13,Hamilton,3.45,0.037950000000000005
2015-07-13,Halifax,4.52,0.04972
2015-07-14,Toronto,5.68,0.062479999999999994
2015-07-14,Vancouver,6.45,0.07095
2015-07-14,Montreal,5.91,0.06501
2015-07-14,Calgary,6.32,0.06952
2015-07-14,Ottawa,6.59,0.07249
2015-07-14,Edmonton,6.18,0.06798
2015-07-14,Quebec City,0.95,0.01045
2015-07-14,Winnipeg,2.84,0.031239999999999997
2015-07-14,Hamilton,3.54,0.03894
2015-07-14,Halifax,6.02,0.06621999999999999
2015-07-15,Toronto,6.32,0.06952
2015-07-15,Vancouver,5.8,0.0638
2015-07-15,Montreal,3.57,0.03927
2015-07-15,Calgary,7.12,0.07832
2015-07-15,Ottawa,5.88,0.06468
2015-07-15,Edmonton,6.34,0.06974
2015-07-15,Quebec City,5.92,0.06512
2015-07-15,Winnipeg,4.13,0.04543
2015-07-15,Hamilton,4.7,0.0517
2015-07-15,Halifax,7.41,0.08151
2015-07-16,Toronto,7.7,0.0847
2015-07-16,Vancouver,7.65,0.08415
2015-07-16,Montreal,7.65,0.08415
2015-07-16,Calgary,7.64,0.08404
2015-07-16,Ottawa,6.13,0.06743
2015-07-16,Edmonton,5.31,0.05841
2015-07-16,Quebec City,4.55,0.050050000000000004
2015-07-16,Winnipeg,4.08,0.04488
2015-07-16,Hamilton,4.0,0.044
2015-07-16,Halifax,6.01,0.06611
2015-07-17,Toronto,8.12,0.08931999999999998
2015-07-17,Vancouver,8.13,0.08943
2015-07-17,Montreal,6.08,0.06688000000000001
2015-07-17,Calgary,6.1,0.06709999999999999
2015-07-17,Ottawa,5.24,0.05764
2015-07-17,Edmonton,7.44,0.08184000000000001
2015-07-17,Quebec City,5.78,0.06358
2015-07-17,Winnipeg,5.92,0.06512
2015-07-17,Hamilton,6.91,0.07601000000000001
2015-07-17,Halifax,6.11,0.06721
2015-07-18,Toronto,3.59,0.03949
2015-07-18,Vancouver,5.35,0.05885
2015-07-18,Montreal,2.75,0.03025
2015-07-18,Calgary,5.34,0.05874
2015-07-18,Ottawa,3.32,0.03652
2015-07-18,Edmonton,5.6,0.0616
2015-07-18,Quebec City,2.94,0.03234
2015-07-18,Winnipeg,1.59,0.017490000000000002
2015-07-18,Hamilton,5.79,0.06369
2015-07-18,Halifax,4.64,0.05104
2015-07-19,Toronto,5.93,0.06523
2015-07-19,Vancouver,3.58,0.039380000000000005
2015-07-19,Montreal,3.59,0.03949
2015-07-19,Calgary,4.5,0.049499999999999995
2015-07-19,Ottawa,5.97,0.06566999999999999
2015-07-19,Edmonton,8.16,0.08976
2015-07-19,Quebec City,7.81,0.08590999999999999
2015-07-19,Winnipeg,8.29,0.09119
2015-07-19,Hamilton,7.98,0.08778000000000001
2015-07-19,Halifax,6.73,0.07403000000000001
2015-07-20,Toronto,6.17,0.06787
2015-07-20,Vancouver,3.04,0.033440000000000004
2015-07-20,Montreal,5.41,0.05951
2015-07-20,Calgary,5.45,0.05995
2015-07-20,Ottawa,4.97,0.054669999999999996
2015-07-20,Edmonton,6.39,0.07028999999999999
2015-07-20,Quebec City,6.01,0.06611
2015-07-20,Winnipeg,3.22,0.03542
2015-07-20,Hamilton,2.95,0.03245000000000001
2015-07-20,Halifax,2.57,0.028269999999999997
2015-07-21,Toronto,4.37,0.048069999999999995
2015-07-21,Vancouver,6.27,0.06896999999999999
2015-07-21,Montreal,7.28,0.08008
2015-07-21,Calgary,6.8,0.07479999999999999
2015-07-21,Ottawa,6.98,0.07678
2015-07-21,Edmonton,5.34,0.05874
2015-07-21,Quebec City,4.46,0.04905999999999999
2015-07-21,Winnipeg,6.92,0.07612
2015-07-21,Hamilton,4.12,0.045320000000000006
2015-07-21,Halifax,3.7,0.0407
2015-07-22,Toronto,8.26,0.09086
2015-07-22,Vancouver,8.34,0.09174
2015-07-22,Montreal,8.29,0.09119
2015-07-22,Calgary,8.44,0.09283999999999999
2015-07-22,Ottawa,8.41,0.09251000000000001
2015-07-22,Edmonton,8.27,0.09097
2015-07-22,Quebec City,8.03,0.08832999999999999
2015-07-22,Winnipeg,6.94,0.07634
2015-07-22,Hamilton,4.58,0.05038
2015-07-22,Halifax,6.43,0.07073
2015-07-23,Toronto,7.35,0.08084999999999999
2015-07-23,Vancouver,7.91,0.08701
2015-07-23,Montreal,7.93,0.08723
2015-07-23,Calgary,7.64,0.08404
2015-07-23,Ottawa,7.38,0.08118
2015-07-23,Edmonton,7.64,0.08404
2015-07-23,Quebec City,7.02,0.07722
2015-07-23,Winnipeg,7.03,0.07733000000000001
2015-07-23,Hamilton,7.23,0.07953
2015-07-23,Halifax,7.0,0.077
2015-07-24,Toronto,6.85,0.07534999999999999
2015-07-24,Vancouver,6.68,0.07347999999999999
2015-07-24,Montreal,4.33,0.04763
2015-07-24,Calgary,3.82,0.04202
2015-07-24,Ottawa,7.09,0.07799
2015-07-24,Edmonton,7.11,0.07821
2015-07-24,Quebec City,7.28,0.08008
2015-07-24,Winnipeg,7.35,0.08084999999999999
2015-07-24,Hamilton,6.75,0.07425
2015-07-24,Halifax,6.98,0.07678
2015-07-25,Toronto,6.32,0.06952
2015-07-25,Vancouver,2.76,0.030359999999999998
2015-07-25,Montreal,3.51,0.03861
2015-07-25,Calgary,5.41,0.05951
2015-07-25,Ottawa,5.52,0.060719999999999996
2015-07-25,Edmonton,5.72,0.06291999999999999
2015-07-25,Quebec City,6.18,0.06798
2015-07-25,Winnipeg,6.76,0.07436
2015-07-25,Hamilton,5.53,0.06083
2015-07-25,Halifax,4.75,0.05225
2015-07-26,Toronto,5.99,0.06589
2015-07-26,Vancouver,5.04,0.05544
2015-07-26,Montreal,4.91,0.05401
2015-07-26,Calgary,3.26,0.035859999999999996
2015-07-26,Ottawa,4.1,0.045099999999999994
2015-07-26,Edmonton,1.31,0.01441
2015-07-26,Quebec City,2.08,0.022880000000000005
2015-07-26,Winnipeg,6.43,0.07073
2015-07-26,Hamilton,5.89,0.06478999999999999
2015-07-26,Halifax,2.42,0.026619999999999998
2015-07-27,Toronto,3.51,0.03861
2015-07-27,Vancouver,3.92,0.04312
2015-07-27,Montreal,4.1,0.045099999999999994
2015-07-27,Calgary,5.0,0.055
2015-07-27,Ottawa,4.91,0.05401
2015-07-27,Edmonton,5.78,0.06358
2015-07-27,Quebec City,5.76,0.06336
2015-07-27,Winnipeg,5.62,0.06182
2015-07-27,Hamilton,2.04,0.02244
2015-07-27,Halifax,2.56,0.02816
2015-07-28,Toronto,1.25,0.01375
2015-07-28,Vancouver,2.03,0.022329999999999996
2015-07-28,Montreal,2.52,0.02772
2015-07-28,Calgary,3.16,0.03476
2015-07-28,Ottawa,2.45,0.026950000000000005
2015-07-28,Edmonton,2.55,0.02805
2015-07-28,Quebec City,1.78,0.01958
2015-07-28,Winnipeg,1.28,0.01408
2015-07-28,Hamilton,3.54,0.03894
2015-07-28,Halifax,4.83,0.053130000000000004
2015-07-29,Toronto,4.01,0.044109999999999996
2015-07-29,Vancouver,1.42,0.015619999999999998
2015-07-29,Montreal,0.93,0.010230000000000001
2015-07-29,Calgary,1.75,0.01925
2015-07-29,Ottawa,1.99,0.02189
2015-07-29,Edmonton,3.6,0.039599999999999996
2015-07-29,Quebec City,4.41,0.04851
2015-07-29,Winnipeg,4.37,0.048069999999999995
2015-07-29,Hamilton,4.18,0.04597999999999999
2015-07-29,Halifax,4.49,0.04939
2015-07-30,Toronto,1.59,0.017490000000000002
2015-07-30,Vancouver,0.44,0.0048400000000000006
2015-07-30,Montreal,1.36,0.014960000000000001
2015-07-30,Calgary,1.99,0.02189
2015-07-30,Ottawa,2.19,0.02409
2015-07-30,Edmonton,4.18,0.04597999999999999
2015-07-30,Quebec City,1.47,0.01617
2015-07-30,Winnipeg,3.86,0.04246
2015-07-30,Hamilton,1.22,0.01342
2015-07-30,Halifax,1.65,0.01815
2015-07-31,Toronto,3.31,0.03641
2015-07-31,Vancouver,2.78,0.03058
2015-07-31,Montreal,2.96,0.03256
2015-07-31,Calgary,2.56,0.02816
2015-07-31,Ottawa,3.79,0.04169
2015-07-31,Edmonton,3.64,0.04004
2015-07-31,Quebec City,3.53,0.038829999999999996
2015-07-31,Winnipeg,3.54,0.03894
2015-07-31,Hamilton,3.41,0.03751
2015-07-31,Halifax,2.89,0.03179
2015-08-01,Toronto,3.24,0.035640000000000005
2015-08-01,Vancouver,2.97,0.03267
2015-08-01,Montreal,3.07,0.033769999999999994
2015-08-01,Calgary,2.89,0.03179
2015-08-01,Ottawa,1.96,0.02156
2015-08-01,Edmonton,1.69,0.01859
2015-08-01,Quebec City,0.58,0.00638
2015-08-01,Winnipeg,1.42,0.015619999999999998
2015-08-01,Hamilton,1.44,0.01584
2015-08-01,Halifax,0.98,0.01078
2015-08-02,Toronto,1.18,0.012979999999999998
2015-08-02,Vancouver,1.09,0.01199
2015-08-02,Montreal,0.71,0.007809999999999999
2015-08-02,Calgary,0.46,0.00506
2015-08-02,Ottawa,1.54,0.01694
2015-08-02,Edmonton,0.58,0.00638
2015-08-02,Quebec City,1.66,0.01826
2015-08-02,Winnipeg,0.99,0.01089
2015-08-02,Hamilton,1.44,0.01584
2015-08-02,Halifax,2.39,0.02629
2015-08-03,Toronto,1.91,0.02101
2015-08-03,Vancouver,0.65,0.00715
2015-08-03,Montreal,2.08,0.022880000000000005
2015-08-03,Calgary,1.64,0.01804
2015-08-03,Ottawa,1.61,0.01771
2015-08-03,Edmonton,1.06,0.01166
2015-08-03,Quebec City,0.94,0.01034
2015-08-03,Winnipeg,0.55,0.006050000000000001
2015-08-03,Hamilton,1.86,0.020460000000000002
2015-08-03,Halifax,1.99,0.02189
2015-08-04,Toronto,1.9,0.0209
2015-08-04,Vancouver,1.9,0.0209
2015-08-04,Montreal,1.17,0.01287
2015-08-04,Calgary,0.17,0.0018700000000000001
2015-08-04,Ottawa,0.45,0.0049499999999999995
2015-08-04,Edmonton,0.58,0.00638
2015-08-04,Quebec City,0.68,0.0074800000000000005
2015-08-04,Winnipeg,0.47,0.00517
2015-08-04,Hamilton,0.2,0.0022
2015-08-04,Halifax,0.69,0.0075899999999999995
2015-08-05,Toronto,0.7,0.0077
2015-08-05,Vancouver,0.97,0.010669999999999999
2015-08-05,Montreal,0.61,0.00671
2015-08-05,Calgary,1.11,0.01221
2015-08-05,Ottawa,1.5,0.0165
2015-08-05,Edmonton,1.47,0.01617
2015-08-05,Quebec City,1.34,0.01474
2015-08-05,Winnipeg,1.6,0.0176
2015-08-05,Hamilton,1.53,0.01683
2015-08-05,Halifax,1.49,0.016390000000000002
2015-08-06,Toronto,0.42,0.00462
2015-08-06,Vancouver,0.19,0.0020900000000000003
2015-08-06,Montreal,0.8,0.0088
2015-08-06,Calgary,0.27,0.00297
2015-08-06,Ottawa,0.48,0.00528
2015-08-06,Edmonton,0.22,0.0024200000000000003
2015-08-06,Quebec City,0.21,0.00231
2015-08-06,Winnipeg,0.59,0.006489999999999999
2015-08-06,Hamilton,0.19,0.0020900000000000003
2015-08-06,Halifax,0.31,0.00341
2015-08-07,Toronto,0.29,0.00319
2015-08-07,Vancouver,0.54,0.00594
2015-08-07,Montreal,0.45,0.0049499999999999995
2015-08-07,Calgary,0.79,0.00869
2015-08-07,Ottawa,0.29,0.00319
2015-08-07,Edmonton,0.33,0.00363
2015-08-07,Quebec City,0.79,0.00869
