ALLSKY_SFC_SW_DWN,City
4.49,Montreal
6.6,Montreal
7.52,Montreal
7.14,Montreal
7.7,Montreal
7.45,Montreal
5.47,Montreal
4.48,Montreal
4.7,Montreal
7.17,Montreal
7.11,Montreal
6.78,Montreal
6.23,Montreal
6.22,Montreal
2.38,Montreal
6.52,Montreal
5.67,Montreal
6.07,Montreal
5.4,Montreal
3.23,Montreal
5.48,Montreal
6.82,Montreal
5.28,Montreal
0.67,Montreal
5.39,Montreal
5.16,Montreal
4.7,Montreal
6.68,Montreal
6.0,Montreal
5.69,Montreal
6.01,Montreal
2.87,Montreal
2.49,Montreal
1.6,Montreal
3.04,Montreal
2.03,Montreal
2.22,Montreal
5.17,Montreal
6.0,Montreal
4.39,Montreal
5.73,Montreal
3.69,Montreal
5.55,Montreal
6.23,Montreal
5.87,Montreal
1.3,Montreal
3.61,Montreal
3.92,Montreal
5.63,Montreal
5.71,Montreal
5.68,Montreal
5.46,Montreal
3.17,Montreal
2.9,Montreal
5.32,Montreal
5.37,Montreal
5.3,Montreal
3.69,Montreal
4.98,Montreal
5.11,Montreal
5.0,Montreal
4.99,Montreal
5.05,Montreal
4.84,Montreal
3.85,Montreal
2.95,Montreal
3.53,Montreal
4.44,Montreal
1.5,Montreal
3.21,Montreal
0.95,Montreal
2.29,Montreal
2.92,Montreal
2.78,Montreal
4.09,Montreal
4.28,Montreal
3.78,Montreal
1.12,Montreal
4.14,Montreal
3.77,Montreal
2.29,Montreal
2.69,Montreal
2.15,Montreal
3.4,Montreal
2.32,Montreal
2.21,Montreal
2.67,Montreal
2.65,Montreal
3.13,Montreal
1.15,Montreal
1.95,Montreal
2.69,Montreal
3.47,Montreal
3.41,Montreal
3.41,Montreal
2.26,Montreal
3.1,Montreal
3.02,Montreal
1.3,Montreal
3.1,Montreal
2.96,Montreal
2.81,Montreal
2.49,Montreal
3.0,Montreal
1.51,Montreal
0.85,Montreal
2.13,Montreal
0.96,Montreal
1.25,Montreal
2.67,Montreal
0.63,Montreal
0.52,Montreal
1.25,Montreal
2.29,Montreal
1.64,Montreal
2.42,Montreal
1.89,Montreal
0.67,Montreal
2.24,Montreal
2.27,Montreal
2.13,Montreal
2.18,Montreal
2.05,Montreal
2.0,Montreal
0.68,Montreal
1.26,Montreal
1.04,Montreal
0.74,Montreal
0.41,Montreal
0.98,Montreal
0.7,Montreal
1.09,Montreal
0.25,Montreal
0.73,Montreal
0.6,Montreal
0.98,Montreal
0.82,Montreal
0.81,Montreal
1.15,Montreal
1.58,Montreal
0.73,Montreal
0.58,Montreal
1.36,Montreal
1.69,Montreal
0.34,Montreal
0.65,Montreal
0.31,Montreal
0.17,Montreal
1.21,Montreal
1.33,Montreal
1.53,Montreal
1.51,Montreal
0.58,Montreal
0.78,Montreal
0.46,Montreal
1.36,Montreal
0.99,Montreal
1.43,Montreal
1.66,Montreal
0.89,Montreal
1.16,Montreal
1.52,Montreal
1.54,Montreal
0.81,Montreal
0.56,Montreal
0.59,Montreal
0.36,Montreal
0.78,Montreal
1.08,Calgary
0.86,Calgary
0.72,Calgary
0.9,Calgary
1.31,Calgary
0.85,Calgary
0.73,Calgary
0.58,Calgary
0.81,Calgary
0.89,Calgary
0.74,Calgary
0.95,Calgary
0.48,Calgary
0.69,Calgary
1.25,Calgary
1.2,Calgary
1.29,Calgary
1.58,Calgary
1.65,Calgary
1.57,Calgary
1.07,Calgary
1.1,Calgary
1.3,Calgary
1.53,Calgary
1.81,Calgary
1.7,Calgary
1.96,Calgary
1.93,Calgary
1.03,Calgary
2.08,Calgary
1.52,Calgary
1.99,Calgary
2.0,Calgary
1.35,Calgary
1.74,Calgary
2.25,Calgary
2.39,Calgary
2.28,Calgary
2.44,Calgary
2.59,Calgary
2.09,Calgary
2.32,Calgary
2.06,Calgary
2.25,Calgary
1.94,Calgary
1.58,Calgary
2.46,Calgary
2.58,Calgary
2.25,Calgary
1.95,Calgary
2.49,Calgary
2.07,Calgary
2.14,Calgary
2.96,Calgary
3.36,Calgary
3.47,Calgary
3.61,Calgary
2.71,Calgary
3.14,Calgary
3.67,Calgary
2.58,Calgary
2.89,Calgary
2.75,Calgary
2.83,Calgary
2.42,Calgary
3.4,Calgary
2.67,Calgary
3.42,Calgary
3.47,Calgary
4.03,Calgary
4.05,Calgary
4.28,Calgary
2.3,Calgary
3.27,Calgary
3.43,Calgary
3.35,Calgary
4.25,Calgary
3.25,Calgary
2.14,Calgary
2.98,Calgary
3.43,Calgary
3.0,Calgary
3.74,Calgary
3.01,Calgary
2.57,Calgary
2.71,Calgary
3.44,Calgary
3.14,Calgary
2.77,Calgary
3.37,Calgary
3.72,Calgary
3.59,Calgary
3.73,Calgary
3.69,Calgary
4.59,Calgary
4.41,Calgary
4.93,Calgary
4.68,Calgary
4.87,Calgary
4.87,Calgary
3.78,Calgary
3.97,Calgary
6.47,Calgary
5.15,Calgary
3.04,Calgary
2.74,Calgary
3.21,Calgary
2.33,Calgary
5.56,Calgary
4.92,Calgary
5.37,Calgary
3.79,Calgary
5.08,Calgary
5.82,Calgary
3.21,Calgary
2.72,Calgary
5.59,Calgary
4.61,Calgary
7.53,Calgary
6.68,Calgary
5.25,Calgary
1.76,Calgary
2.83,Calgary
1.76,Calgary
3.04,Calgary
3.71,Calgary
7.03,Calgary
5.61,Calgary
2.92,Calgary
3.79,Calgary
6.71,Calgary
6.66,Calgary
5.95,Calgary
5.55,Calgary
4.88,Calgary
5.7,Calgary
4.75,Calgary
3.12,Calgary
5.12,Calgary
5.69,Calgary
7.07,Calgary
6.37,Calgary
4.98,Calgary
5.67,Calgary
4.67,Calgary
5.64,Calgary
6.43,Calgary
2.92,Calgary
4.64,Calgary
6.88,Calgary
6.52,Calgary
6.69,Calgary
5.84,Calgary
6.99,Calgary
7.26,Calgary
6.13,Calgary
7.42,Calgary
7.07,Calgary
6.1,Calgary
6.24,Calgary
7.0,Calgary
6.54,Calgary
5.62,Calgary
2.42,Calgary
6.33,Calgary
3.09,Calgary
3.12,Calgary
2.84,Calgary
5.7,Calgary
3.86,Calgary
6.93,Calgary
6.12,Calgary
7.27,Calgary
6.59,Calgary
5.77,Calgary
4.82,Calgary
5.61,Calgary
5.95,Calgary
5.84,Calgary
3.87,Calgary
5.48,Calgary
8.66,Calgary
8.24,Calgary
6.92,Calgary
7.89,Calgary
6.56,Calgary
5.98,Calgary
7.98,Calgary
8.34,Calgary
7.97,Calgary
8.04,Calgary
8.12,Calgary
8.41,Calgary
7.99,Calgary
5.93,Calgary
7.03,Calgary
6.48,Calgary
5.26,Calgary
6.2,Calgary
5.23,Calgary
5.67,Calgary
4.94,Calgary
6.24,Calgary
5.99,Calgary
6.77,Calgary
2.7,Calgary
7.34,Calgary
7.12,Calgary
7.73,Calgary
7.12,Calgary
5.49,Calgary
6.26,Calgary
6.64,Calgary
4.76,Calgary
4.4,Calgary
4.71,Calgary
6.83,Calgary
6.66,Calgary
6.01,Calgary
3.26,Calgary
7.13,Calgary
6.83,Calgary
7.1,Calgary
5.13,Calgary
5.03,Calgary
3.29,Calgary
4.32,Calgary
2.73,Calgary
3.55,Calgary
6.48,Calgary
3.2,Calgary
1.83,Calgary
1.77,Calgary
1.78,Calgary
4.27,Calgary
4.35,Calgary
5.62,Calgary
6.0,Calgary
5.75,Calgary
1.75,Calgary
3.77,Calgary
4.92,Calgary
4.82,Calgary
4.29,Calgary
2.51,Calgary
2.24,Calgary
3.8,Calgary
5.79,Calgary
5.81,Calgary
4.43,Calgary
0.83,Calgary
1.79,Calgary
1.81,Calgary
5.28,Calgary
1.58,Calgary
4.61,Calgary
4.52,Calgary
5.24,Calgary
5.23,Calgary
4.54,Calgary
1.96,Calgary
3.99,Calgary
4.89,Calgary
4.89,Calgary
3.97,Calgary
2.8,Calgary
3.29,Calgary
3.77,Calgary
2.1,Calgary
1.86,Calgary
3.85,Calgary
3.72,Calgary
1.75,Calgary
3.89,Calgary
3.98,Calgary
2.7,Calgary
3.6,Calgary
3.63,Calgary
3.23,Calgary
3.26,Calgary
3.28,Calgary
3.24,Calgary
3.63,Calgary
2.67,Calgary
2.92,Calgary
2.31,Calgary
2.36,Calgary
1.01,Calgary
2.48,Calgary
2.13,Calgary
2.87,Calgary
1.61,Calgary
2.7,Calgary
1.19,Calgary
1.77,Calgary
2.23,Calgary
2.56,Calgary
1.87,Calgary
0.99,Calgary
2.3,Calgary
1.75,Calgary
2.04,Calgary
2.09,Calgary
0.6,Calgary
0.62,Calgary
1.83,Calgary
2.06,Calgary
1.78,Calgary
1.8,Calgary
1.5,Calgary
1.4,Calgary
1.43,Calgary
0.36,Calgary
0.85,Calgary
0.92,Calgary
1.47,Calgary
2.01,Calgary
1.79,Calgary
1.65,Calgary
1.81,Calgary
1.79,Calgary
1.55,Calgary
1.32,Calgary
0.79,Calgary
1.21,Calgary
0.85,Calgary
0.78,Calgary
0.85,Calgary
1.07,Calgary
0.62,Calgary
0.25,Calgary
0.66,Calgary
1.43,Calgary
1.41,Calgary
0.84,Calgary
1.3,Calgary
1.32,Calgary
1.24,Calgary
0.65,Calgary
0.31,Calgary
1.24,Calgary
0.81,Calgary
0.55,Calgary
0.57,Calgary
0.94,Calgary
0.96,Calgary
0.52,Calgary
1.28,Calgary
1.27,Calgary
1.09,Calgary
1.13,Calgary
0.96,Calgary
0.55,Calgary
0.93,Calgary
0.74,Calgary
0.83,Calgary
0.64,Calgary
0.98,Calgary
0.88,Calgary
1.12,Calgary
0.85,Calgary
0.39,Calgary
0.95,Calgary
0.86,Calgary
1.05,Calgary
0.76,Calgary
0.36,Calgary
0.59,Calgary
0.8,Calgary
0.54,Calgary
0.6,Calgary
0.71,Calgary
1.38,Calgary
0.86,Calgary
0.77,Calgary
1.33,Calgary
1.51,Calgary
0.92,Calgary
1.2,Calgary
0.96,Calgary
0.85,Calgary
1.16,Calgary
0.72,Calgary
0.98,Calgary
1.38,Calgary
1.19,Calgary
1.47,Calgary
0.47,Calgary
1.7,Calgary
1.59,Calgary
1.38,Calgary
1.61,Calgary
2.0,Calgary
1.76,Calgary
1.83,Calgary
1.87,Calgary
0.99,Calgary
1.3,Calgary
1.92,Calgary
1.99,Calgary
0.71,Calgary
1.64,Calgary
1.88,Calgary
2.04,Calgary
1.21,Calgary
1.43,Calgary
1.53,Calgary
2.12,Calgary
1.99,Calgary
2.55,Calgary
2.36,Calgary
2.14,Calgary
1.97,Calgary
1.9,Calgary
2.51,Calgary
1.58,Calgary
2.0,Calgary
3.17,Calgary
2.83,Calgary
2.32,Calgary
1.85,Calgary
3.04,Calgary
2.28,Calgary
2.93,Calgary
3.0,Calgary
2.22,Calgary
3.66,Calgary
3.04,Calgary
3.12,Calgary
3.32,Calgary
3.4,Calgary
3.94,Calgary
3.33,Calgary
3.64,Calgary
2.53,Calgary
3.8,Calgary
3.41,Calgary
1.97,Calgary
1.71,Calgary
3.28,Calgary
3.82,Calgary
3.84,Calgary
3.68,Calgary
2.19,Calgary
1.9,Calgary
3.72,Calgary
2.55,Calgary
2.63,Calgary
3.37,Calgary
3.71,Calgary
4.56,Calgary
2.53,Calgary
4.12,Calgary
3.91,Calgary
4.61,Calgary
3.41,Calgary
4.0,Calgary
4.57,Calgary
2.22,Calgary
3.48,Calgary
3.02,Calgary
4.71,Calgary
5.95,Calgary
6.11,Calgary
5.26,Calgary
4.24,Calgary
4.88,Calgary
4.69,Calgary
3.27,Calgary
6.78,Calgary
4.38,Calgary
5.66,Calgary
5.32,Calgary
6.6,Calgary
6.15,Calgary
5.45,Calgary
5.0,Calgary
5.64,Calgary
3.13,Calgary
3.82,Calgary
6.07,Calgary
6.54,Calgary
5.94,Calgary
3.98,Calgary
5.34,Calgary
5.57,Calgary
5.21,Calgary
7.33,Calgary
6.86,Calgary
5.99,Calgary
4.97,Calgary
6.45,Calgary
6.35,Calgary
6.38,Calgary
5.11,Calgary
7.0,Calgary
8.06,Calgary
5.85,Calgary
3.24,Calgary
5.41,Calgary
2.16,Calgary
5.41,Calgary
8.03,Calgary
8.44,Calgary
8.49,Calgary
8.21,Calgary
8.34,Calgary
8.16,Calgary
7.35,Calgary
5.22,Calgary
3.53,Calgary
5.55,Calgary
2.37,Calgary
3.0,Calgary
4.95,Calgary
7.93,Calgary
6.46,Calgary
3.37,Calgary
3.31,Calgary
5.23,Calgary
6.77,Calgary
7.79,Calgary
7.22,Calgary
8.51,Calgary
6.65,Calgary
7.02,Calgary
6.6,Calgary
4.3,Calgary
4.82,Calgary
4.9,Calgary
6.95,Calgary
7.05,Calgary
2.49,Calgary
4.4,Calgary
6.36,Calgary
6.24,Calgary
5.77,Calgary
7.9,Calgary
5.6,Calgary
7.24,Calgary
7.47,Calgary
8.65,Calgary
8.23,Calgary
8.07,Calgary
2.28,Calgary
5.02,Calgary
5.93,Calgary
7.71,Calgary
7.36,Calgary
5.63,Calgary
5.41,Calgary
7.15,Calgary
6.31,Calgary
7.87,Calgary
8.15,Calgary
5.54,Calgary
5.07,Calgary
4.07,Calgary
5.38,Calgary
5.73,Calgary
6.26,Calgary
3.75,Calgary
2.91,Calgary
8.19,Calgary
5.55,Calgary
6.02,Calgary
7.1,Calgary
5.5,Calgary
4.96,Calgary
5.73,Calgary
4.24,Calgary
4.68,Calgary
4.34,Calgary
6.15,Calgary
5.26,Calgary
7.72,Calgary
7.91,Calgary
7.33,Calgary
7.08,Calgary
4.76,Calgary
4.36,Calgary
4.97,Calgary
3.53,Calgary
6.11,Calgary
6.29,Calgary
6.11,Calgary
6.13,Calgary
6.0,Calgary
6.89,Calgary
6.16,Calgary
3.93,Calgary
1.96,Calgary
3.56,Calgary
5.28,Calgary
6.15,Calgary
6.9,Calgary
3.51,Calgary
1.09,Calgary
6.86,Calgary
6.62,Calgary
4.84,Calgary
3.96,Calgary
3.72,Calgary
4.13,Calgary
2.91,Calgary
4.16,Calgary
4.17,Calgary
4.63,Calgary
4.94,Calgary
3.99,Calgary
3.75,Calgary
1.93,Calgary
1.13,Calgary
1.73,Calgary
3.26,Calgary
3.02,Calgary
3.81,Calgary
4.15,Calgary
5.43,Calgary
5.42,Calgary
2.37,Calgary
1.43,Calgary
3.38,Calgary
3.28,Calgary
3.85,Calgary
4.07,Calgary
2.23,Calgary
3.11,Calgary
3.57,Calgary
4.81,Calgary
4.73,Calgary
3.8,Calgary
2.73,Calgary
3.59,Calgary
4.07,Calgary
4.48,Calgary
3.21,Calgary
4.25,Calgary
3.63,Calgary
3.75,Calgary
1.46,Calgary
2.26,Calgary
3.81,Calgary
2.19,Calgary
2.74,Calgary
2.97,Calgary
1.34,Calgary
2.74,Calgary
3.07,Calgary
2.54,Calgary
3.13,Calgary
3.5,Calgary
3.32,Calgary
3.12,Calgary
3.17,Calgary
2.03,Calgary
2.13,Calgary
3.15,Calgary
2.17,Calgary
2.47,Calgary
2.2,Calgary
2.21,Calgary
2.57,Calgary
1.19,Calgary
2.71,Calgary
2.53,Calgary
1.4,Calgary
1.19,Calgary
0.54,Calgary
0.57,Calgary
1.44,Calgary
1.4,Calgary
2.17,Calgary
1.39,Calgary
2.06,Calgary
1.68,Calgary
1.27,Calgary
0.96,Calgary
1.94,Calgary
1.26,Calgary
1.55,Calgary
0.77,Calgary
0.77,Calgary
1.45,Calgary
1.81,Calgary
0.54,Calgary
1.33,Calgary
0.88,Calgary
1.43,Calgary
1.14,Calgary
1.45,Calgary
0.69,Calgary
0.76,Calgary
1.48,Calgary
1.18,Calgary
1.38,Calgary
1.35,Calgary
1.31,Calgary
1.43,Calgary
1.41,Calgary
1.14,Calgary
0.82,Calgary
0.82,Calgary
0.54,Calgary
0.82,Calgary
1.08,Calgary
0.43,Calgary
0.24,Calgary
0.36,Calgary
0.57,Calgary
1.04,Calgary
0.63,Calgary
0.95,Calgary
0.87,Calgary
0.94,Calgary
1.25,Calgary
0.8,Calgary
0.94,Calgary
0.77,Calgary
1.1,Calgary
1.13,Calgary
1.1,Calgary
0.89,Calgary
1.25,Calgary
0.91,Calgary
0.95,Calgary
0.57,Calgary
1.31,Calgary
1.3,Calgary
1.28,Calgary
1.32,Calgary
1.31,Calgary
1.31,Calgary
1.09,Calgary
0.95,Calgary
0.85,Calgary
0.79,Calgary
1.39,Calgary
1.41,Calgary
0.92,Calgary
1.01,Calgary
1.32,Calgary
1.09,Calgary
0.8,Calgary
0.88,Calgary
0.68,Calgary
1.12,Calgary
1.47,Calgary
1.38,Calgary
0.94,Calgary
0.92,Calgary
0.91,Calgary
1.18,Calgary
1.44,Calgary
1.5,Calgary
0.98,Calgary
1.36,Calgary
1.46,Calgary
1.91,Calgary
1.39,Calgary
1.66,Calgary
1.49,Calgary
1.68,Calgary
2.05,Calgary
1.64,Calgary
0.89,Calgary
1.86,Calgary
1.93,Calgary
1.82,Calgary
1.83,Calgary
1.83,Calgary
2.36,Calgary
1.75,Calgary
2.35,Calgary
2.4,Calgary
2.7,Calgary
2.3,Calgary
2.05,Calgary
1.32,Calgary
2.26,Calgary
2.42,Calgary
3.17,Calgary
3.03,Calgary
3.22,Calgary
3.1,Calgary
3.33,Calgary
3.02,Calgary
1.78,Calgary
1.58,Calgary
2.42,Calgary
2.89,Calgary
2.33,Calgary
3.18,Calgary
2.87,Calgary
3.03,Calgary
2.21,Calgary
3.35,Calgary
3.18,Calgary
3.6,Calgary
3.52,Calgary
4.17,Calgary
3.03,Calgary
3.97,Calgary
2.96,Calgary
3.18,Calgary
3.46,Calgary
2.83,Calgary
4.85,Calgary
4.26,Calgary
3.79,Calgary
2.3,Calgary
3.27,Calgary
3.82,Calgary
2.86,Calgary
3.52,Calgary
4.93,Calgary
3.59,Calgary
3.0,Calgary
5.21,Calgary
2.39,Calgary
3.93,Calgary
5.54,Calgary
4.81,Calgary
4.79,Calgary
2.71,Calgary
5.16,Calgary
4.78,Calgary
5.88,Calgary
4.48,Calgary
5.38,Calgary
4.78,Calgary
4.96,Calgary
4.06,Calgary
5.28,Calgary
3.4,Calgary
5.37,Calgary
5.98,Calgary
6.5,Calgary
6.5,Calgary
4.89,Calgary
6.62,Calgary
5.62,Calgary
4.59,Calgary
3.24,Calgary
2.35,Calgary
3.09,Calgary
3.9,Calgary
5.43,Calgary
4.57,Calgary
5.0,Calgary
4.33,Calgary
7.32,Calgary
7.51,Calgary
7.71,Calgary
5.0,Calgary
2.38,Calgary
7.77,Calgary
7.86,Calgary
3.76,Calgary
4.04,Calgary
5.49,Calgary
5.19,Calgary
2.63,Calgary
5.4,Calgary
8.02,Calgary
8.16,Calgary
7.91,Calgary
6.23,Calgary
6.16,Calgary
2.64,Calgary
4.63,Calgary
3.01,Calgary
2.07,Calgary
3.05,Calgary
7.69,Calgary
6.37,Calgary
5.39,Calgary
2.74,Calgary
6.68,Calgary
5.19,Calgary
6.48,Calgary
7.09,Calgary
4.23,Calgary
6.01,Calgary
8.55,Calgary
8.34,Calgary
8.45,Calgary
6.86,Calgary
7.31,Calgary
4.64,Calgary
6.8,Calgary
2.52,Calgary
6.93,Calgary
7.22,Calgary
6.19,Calgary
4.86,Calgary
8.11,Calgary
6.94,Calgary
7.24,Calgary
4.66,Calgary
6.22,Calgary
7.99,Calgary
5.17,Calgary
6.56,Calgary
5.8,Calgary
4.58,Calgary
5.17,Calgary
6.48,Calgary
8.06,Calgary
5.51,Calgary
7.06,Calgary
4.77,Calgary
6.2,Calgary
7.01,Calgary
6.19,Calgary
6.14,Calgary
4.98,Calgary
5.35,Calgary
5.96,Calgary
6.58,Calgary
2.72,Calgary
5.74,Calgary
4.48,Calgary
3.99,Calgary
3.07,Calgary
4.28,Calgary
2.02,Calgary
2.66,Calgary
4.39,Calgary
7.1,Calgary
6.63,Calgary
7.26,Calgary
7.83,Calgary
5.66,Calgary
6.05,Calgary
7.66,Calgary
5.38,Calgary
6.42,Calgary
6.04,Calgary
5.7,Calgary
7.27,Calgary
5.47,Calgary
5.23,Calgary
6.96,Calgary
6.3,Calgary
3.15,Calgary
6.05,Calgary
6.48,Calgary
2.07,Calgary
5.47,Calgary
4.13,Calgary
5.55,Calgary
3.22,Calgary
4.9,Calgary
5.64,Calgary
6.15,Calgary
5.57,Calgary
6.58,Calgary
6.54,Calgary
3.31,Calgary
3.84,Calgary
6.43,Calgary
6.35,Calgary
5.52,Calgary
2.08,Calgary
2.66,Calgary
5.34,Calgary
3.49,Calgary
5.94,Calgary
2.37,Calgary
3.56,Calgary
4.15,Calgary
5.75,Calgary
5.0,Calgary
4.99,Calgary
1.89,Calgary
4.35,Calgary
2.82,Calgary
3.82,Calgary
3.07,Calgary
4.6,Calgary
2.77,Calgary
5.3,Calgary
3.94,Calgary
2.56,Calgary
4.76,Calgary
5.38,Calgary
5.28,Calgary
5.17,Calgary
4.89,Calgary
2.68,Calgary
3.73,Calgary
3.25,Calgary
1.09,Calgary
2.87,Calgary
1.26,Calgary
4.02,Calgary
4.1,Calgary
3.91,Calgary
3.86,Calgary
2.14,Calgary
2.68,Calgary
3.69,Calgary
2.33,Calgary
1.77,Calgary
3.83,Calgary
3.96,Calgary
1.98,Calgary
1.75,Calgary
2.76,Calgary
1.09,Calgary
1.24,Calgary
1.82,Calgary
1.4,Calgary
2.99,Calgary
3.54,Calgary
1.71,Calgary
1.52,Calgary
2.25,Calgary
2.29,Calgary
1.67,Calgary
1.41,Calgary
2.3,Calgary
1.89,Calgary
2.48,Calgary
2.45,Calgary
2.0,Calgary
1.47,Calgary
1.32,Calgary
1.23,Calgary
1.79,Calgary
1.15,Calgary
1.92,Calgary
2.11,Calgary
1.36,Calgary
1.43,Calgary
1.4,Calgary
2.2,Calgary
1.77,Calgary
1.73,Calgary
0.95,Calgary
1.46,Calgary
1.83,Calgary
1.51,Calgary
1.9,Calgary
1.16,Calgary
0.55,Calgary
1.42,Calgary
1.32,Calgary
0.23,Calgary
1.07,Calgary
0.77,Calgary
1.35,Calgary
1.03,Calgary
0.68,Calgary
1.2,Calgary
1.45,Calgary
0.6,Calgary
1.09,Calgary
1.2,Calgary
0.91,Calgary
0.95,Calgary
1.26,Calgary
1.41,Calgary
0.98,Calgary
0.63,Calgary
0.56,Calgary
0.97,Calgary
0.17,Calgary
0.92,Calgary
0.82,Calgary
1.33,Calgary
1.12,Calgary
1.32,Calgary
0.8,Calgary
0.76,Calgary
1.21,Calgary
1.33,Calgary
1.31,Calgary
0.93,Calgary
1.19,Calgary
1.02,Calgary
0.62,Calgary
0.91,Calgary
0.83,Calgary
0.79,Calgary
0.87,Calgary
0.31,Calgary
0.16,Calgary
1.1,Calgary
1.14,Calgary
0.78,Calgary
0.99,Calgary
0.63,Calgary
1.07,Calgary
0.65,Calgary
0.5,Calgary
1.08,Calgary
1.38,Calgary
1.08,Calgary
0.75,Calgary
1.13,Calgary
0.96,Calgary
1.04,Calgary
1.08,Calgary
1.3,Calgary
1.47,Calgary
1.54,Calgary
1.5,Calgary
1.24,Calgary
1.39,Calgary
0.63,Calgary
1.11,Calgary
1.35,Calgary
1.27,Calgary
1.58,Calgary
1.61,Calgary
1.25,Calgary
1.16,Calgary
1.52,Calgary
1.84,Calgary
1.8,Calgary
1.48,Calgary
0.72,Calgary
1.47,Calgary
1.53,Calgary
1.63,Calgary
1.47,Calgary
2.2,Calgary
1.52,Calgary
1.62,Calgary
1.24,Calgary
1.72,Calgary
2.16,Calgary
2.39,Calgary
1.33,Calgary
2.2,Calgary
2.35,Calgary
1.26,Calgary
2.2,Calgary
1.67,Calgary
2.11,Calgary
2.19,Calgary
2.3,Calgary
1.98,Calgary
1.41,Calgary
2.29,Calgary
2.39,Calgary
2.12,Calgary
2.12,Calgary
2.21,Calgary
2.62,Calgary
2.25,Calgary
2.92,Calgary
2.78,Calgary
2.7,Calgary
1.89,Calgary
3.37,Calgary
2.21,Calgary
2.29,Calgary
3.51,Calgary
3.69,Calgary
2.61,Calgary
3.65,Calgary
2.58,Calgary
2.64,Calgary
3.06,Calgary
2.11,Calgary
2.93,Calgary
3.29,Calgary
3.83,Calgary
3.01,Calgary
3.47,Calgary
4.42,Calgary
4.65,Calgary
3.13,Calgary
3.91,Calgary
4.48,Calgary
4.01,Calgary
4.3,Calgary
4.95,Calgary
3.85,Calgary
3.53,Calgary
3.58,Calgary
3.0,Calgary
4.7,Calgary
3.46,Calgary
2.57,Calgary
4.28,Calgary
5.89,Calgary
2.6,Calgary
3.41,Calgary
2.07,Calgary
3.99,Calgary
2.82,Calgary
5.11,Calgary
3.62,Calgary
1.89,Calgary
1.84,Calgary
4.38,Calgary
3.51,Calgary
5.76,Calgary
3.78,Calgary
4.32,Calgary
5.45,Calgary
4.31,Calgary
4.01,Calgary
3.55,Calgary
4.38,Calgary
2.77,Calgary
3.01,Calgary
3.92,Calgary
3.86,Calgary
4.54,Calgary
5.36,Calgary
4.54,Calgary
5.63,Calgary
5.59,Calgary
5.87,Calgary
6.22,Calgary
4.28,Calgary
4.71,Calgary
4.53,Calgary
7.13,Calgary
4.47,Calgary
4.64,Calgary
4.75,Calgary
5.11,Calgary
5.84,Calgary
5.89,Calgary
5.94,Calgary
3.67,Calgary
3.1,Calgary
5.02,Calgary
6.17,Calgary
6.88,Calgary
8.06,Calgary
7.64,Calgary
5.2,Calgary
1.62,Calgary
5.25,Calgary
6.49,Calgary
7.82,Calgary
7.6,Calgary
6.66,Calgary
7.42,Calgary
5.53,Calgary
5.73,Calgary
7.55,Calgary
7.01,Calgary
5.96,Calgary
6.28,Calgary
7.71,Calgary
7.44,Calgary
4.65,Calgary
6.14,Calgary
2.03,Calgary
6.84,Calgary
8.35,Calgary
3.62,Calgary
4.66,Calgary
6.02,Calgary
6.53,Calgary
6.85,Calgary
6.69,Calgary
5.68,Calgary
7.32,Calgary
7.0,Calgary
6.12,Calgary
6.26,Calgary
7.11,Calgary
8.43,Calgary
6.59,Calgary
8.54,Calgary
4.77,Calgary
6.79,Calgary
6.96,Calgary
5.47,Calgary
8.09,Calgary
8.1,Calgary
8.29,Calgary
8.63,Calgary
8.26,Calgary
7.49,Calgary
6.52,Calgary
6.5,Calgary
4.8,Calgary
3.74,Calgary
5.78,Calgary
7.82,Calgary
8.35,Calgary
6.13,Calgary
6.19,Calgary
8.0,Calgary
8.35,Calgary
6.67,Calgary
5.41,Calgary
4.4,Calgary
6.3,Calgary
5.66,Calgary
7.35,Calgary
7.67,Calgary
8.06,Calgary
6.51,Calgary
6.41,Calgary
7.52,Calgary
7.41,Calgary
5.98,Calgary
3.01,Calgary
6.91,Calgary
6.83,Calgary
4.36,Calgary
4.54,Calgary
7.14,Calgary
4.91,Calgary
5.83,Calgary
5.79,Calgary
6.57,Calgary
7.16,Calgary
6.13,Calgary
3.03,Calgary
3.77,Calgary
6.64,Calgary
5.26,Calgary
6.37,Calgary
5.48,Calgary
6.21,Calgary
3.45,Calgary
5.01,Calgary
6.19,Calgary
5.53,Calgary
3.63,Calgary
6.11,Calgary
6.44,Calgary
6.19,Calgary
6.14,Calgary
5.52,Calgary
4.16,Calgary
4.62,Calgary
4.73,Calgary
5.68,Calgary
3.06,Calgary
5.24,Calgary
5.65,Calgary
5.43,Calgary
3.9,Calgary
1.91,Calgary
2.3,Calgary
4.99,Calgary
4.5,Calgary
1.67,Calgary
1.58,Calgary
2.47,Calgary
2.94,Calgary
4.62,Calgary
4.51,Calgary
2.91,Calgary
4.1,Calgary
1.53,Calgary
1.43,Calgary
2.21,Calgary
3.73,Calgary
3.61,Calgary
3.36,Calgary
3.23,Calgary
4.3,Calgary
4.47,Calgary
4.36,Calgary
1.75,Calgary
3.08,Calgary
1.02,Calgary
4.17,Calgary
3.53,Calgary
3.88,Calgary
2.34,Calgary
2.51,Calgary
2.9,Calgary
2.3,Calgary
1.38,Calgary
0.95,Calgary
1.86,Calgary
1.4,Calgary
2.47,Calgary
2.46,Calgary
2.77,Calgary
